Linea,Orden,Nombre_Parada,ID_Parada,Lat,Lon
b14,38,Oldbury Close,490010530E,51.3934,0.11903
b14,39,Wotton Green / Sandway Road,490014955E,51.3937,0.12295
b14,40,Molash Road,490009962N,51.39201,0.12321
b14,41,Sweeps Lane,490013112W,51.39144,0.11996
b15,1,Bexleyheath Clock Tower,490003975M,51.45648,0.14643
b15,2,Trinity Place,490003973A,51.45723,0.13998
b15,3,Bexleyheath / Lion Road,490009203C,51.45791,0.13523
b15,4,Upton Road,490013960W,51.45839,0.13194
b15,5,Glynde Road,490007256N,51.46073,0.13142
b15,6,Bexleyheath Station,490001025A,51.46469,0.13283
b15,7,Veroan Road,490006115Z,51.46649,0.13097
b15,8,Holmesdale Road,490004248Z,51.46576,0.12779
b15,9,Gipsy Road,490007195Z,51.46661,0.12367
b15,10,Avondale Road,490007969Z,51.46698,0.12016
b15,11,Kenmere Road,490014355Z,51.46727,0.11717
b15,12,Elsa Road / Upper Wickham Lane,490018784Y,51.46802,0.11105
b15,13,Somerhill Road,490012224S,51.46674,0.11046
b15,14,Upper Wickham Lane / Burnell Avenue,490004601S,51.46484,0.10928
b15,15,Upper Wickham Lane / Coton Road,490014352N,51.46344,0.10835
b15,16,Bellegrove Road / Churchfield Road,490014351P,51.46257,0.10667
b15,17,Ruskin Drive,490011803G,51.46313,0.10312
b15,18,Ruskin Avenue / Welling Station,490011802D,51.46352,0.10067
b15,19,Welling Way / Bellegrove Road,490014364S,51.4642,0.09451
b15,20,Welling Way / Sherwood Road,490016207W,51.4623,0.08817
b15,21,Montrose Avenue,490016194W,51.46158,0.08352
b15,22,Welling Way / Rochester Way,490014365W,51.46187,0.07643
b15,23,Rochester Way / Falconwood Station,490014366S,51.45939,0.07845
b15,24,Eltham Cemetery,490006536S,51.45778,0.07764
b15,25,Riefield Rd / Leigh Stationers' Academy,490005846S,51.45436,0.07794
b15,26,Stationers' Crown Woods Academy,490011582W,51.45135,0.07727
b15,27,Bexley Road / Reinickendorf Avenue,490003505W,51.45187,0.07352
b15,28,Bexley Road / Glenesk Road,490007227W,51.45141,0.06629
b15,29,Eltham High Street / Foots Cray Road,490006548W,51.4507,0.06123
b15,30,Eltham High Street / St Mary's Place,490006533P,51.45067,0.0572
b15,31,Eltham High Street / Passey Place,490006537M,51.45074,0.05333
b15,32,Eltham Church / High Street,490015433H,51.45091,0.05132
b15,33,Kingsground,490008778W,51.45136,0.04661
b15,34,Greenway,490014007W,51.45258,0.0401
b15,35,Eltham Hill / Middle Park Avenue,490015477W,51.45276,0.03799
b15,36,Westhorne Avenue / Eltham Road,490015018S,51.45206,0.03477
b15,37,Sidcup Road,490012142W,51.45057,0.03113
b15,38,Alwold Crescent,490003283S,51.4488,0.02515
b15,39,Horncastle Road,4900018681SE,51.44772,0.02345
b16,1,Bexleyheath Bus Garage,490003974S2,51.45962,0.15295
b16,2,Tower Road,490013748W,51.45762,0.14993
b16,3,Bexleyheath Clock Tower,490003975M,51.45648,0.14643
b16,4,Trinity Place,490003973A,51.45723,0.13998
b16,5,Bexleyheath / Lion Road,490009203C,51.45791,0.13523
b16,6,Upton Road,490013960W,51.45839,0.13194
b16,7,Crook Log / Dallin Road,490005805W,51.45898,0.1283
b16,8,Park View Road / Crook Log,490016645W,51.4598,0.12315
b16,9,Bethel Road,490003948W,51.46036,0.12013
b16,10,"Guy, Earl of Warwick",490007611W,51.4608,0.11688
b16,11,Welling High Street / Upper Wickham Lane,490014353R,51.46224,0.10894
b16,12,Bellegrove Road / Churchfield Road,490014351P,51.46257,0.10667
b16,13,Ruskin Drive,490011803G,51.46313,0.10312
b16,14,Ruskin Avenue / Welling Station,490011802D,51.46352,0.10067
b16,15,Darwin Road,490005979S,51.46232,0.09707
b16,16,Cambridge Avenue,490004694W,51.45971,0.09692
b16,17,Yorkland Avenue,490015011S,51.45799,0.09834
b16,18,The Green,490014537W,51.456,0.09482
b16,19,Falconwood Community Centre,490006725W,51.45678,0.09161
b16,20,Buckingham Avenue,490004552S,51.45664,0.09014
b16,21,Northumberland Avenue,490010410N,51.45868,0.08493
b16,22,Millbrook Avenue,490009882W,51.45904,0.08402
b16,23,Falconwood Station,490001105A,51.45877,0.08034
b16,24,Rochester Way / Falconwood Station,490014366N,51.45922,0.07847
b16,25,Rochester Way / Welling Way,490014365N,51.46142,0.07566
b16,26,Oxleas Meadow,490010699W,51.46239,0.06776
b16,27,Rochester Way / Glenesk Road,490007228W,51.46183,0.06392
b16,28,Westmount Road / Rochester Way,490011618S,51.46053,0.0581
b16,29,Eltham Park Methodist Church,490006545S,51.45921,0.05859
b16,30,Eltham Park Gardens,490006544SE,51.45617,0.05971
b16,31,Gourock Road,490007329S,51.45381,0.06139
b16,32,Westmount Road / Eltham High Street,490012279S3,51.45128,0.06258
b16,33,Eltham High Street / Foots Cray Road,490006548W,51.4507,0.06123
b16,34,Eltham High Street / St Mary's Place,490006533P,51.45067,0.0572
b16,35,Eltham High Street / Passey Place,490006537M,51.45074,0.05333
b16,36,Eltham Church / High Street,490015433H,51.45091,0.05132
b16,37,Kingsground,490008778W,51.45136,0.04661
b16,38,Greenway,490014007W,51.45258,0.0401
b16,39,Eltham Hill / Middle Park Avenue,490015477W,51.45276,0.03799
b16,40,Eltham Road / Westhorne Avenue,490015018W2,51.45274,0.03477
b16,41,Cedarhurst Drive,490004909W,51.45285,0.02972
b16,42,Tudway Road,490000300N,51.45636,0.02651
b16,43,Tudway Road / Sutcliffe Park,490004686Z,51.45684,0.02814
b16,44,Kidbrooke Station  / Tudway Road,490020277V,51.46045,0.03036
b16,45,Weigall Road / South Side,490020133Z,51.459185,0.024647
b16,46,Moorehead Way / Weigall Road,490019673N,51.459394,0.022454
b16,47,Wingfield School,490014782S,51.4615,0.02158
bl1,1,Lewisham Centre,490009105U,51.46043,-0.01119
bl1,2,Lewisham Clock Tower,490011522ZE,51.46253,-0.01012
bl1,3,Lewisham Station   / Loampit Vale,490001177F,51.46448,-0.01413
bl1,4,New Cross Gate Station,490000156O,51.47505,-0.03947
bl1,5,Old Kent Road / Ilderton Road,490008461WA,51.47913,-0.05604
bl1,6,Dunton Road,490006266WN,51.48858,-0.07759
bl1,7,Elephant & Castle   / New Kent Road,490000073N,51.49498,-0.09923
bl1,8,Elephant & Castle  / London Road,490009281A,51.49613,-0.10172
bl1,9,Waterloo Station / Waterloo Road,490000254F,51.50363,-0.11175
c1,1,Victoria Station,490014050R,51.49577,-0.14539
c1,2,Victoria Coach Station,490014051V,51.49209,-0.14804
c1,3,Belgravia Police Station,490003838X,51.49169,-0.14941
c1,4,Ebury Street,490006401E,51.49313,-0.15058
c1,5,Eaton Square,490006394W,51.49476,-0.15334
c1,6,Sloane Street / Sloane Square Station,490015175A,51.49333,-0.15799
c1,7,Pont Street,490011097N,51.49636,-0.15889
c1,8,Knightsbridge Station,490000130K1,51.5009,-0.16021
c1,9,Knightsbridge Station  / Harrods,490000130KC,51.50036,-0.16239
c1,10,Harrods,490007841KA,51.49946,-0.16367
c1,11,Brompton Square,490004437W,51.49743,-0.16749
c1,12,Victoria and Albert Museum,490004436F,51.49635,-0.16984
c1,13,South Kensington Station,490000212S,51.4945,-0.17458
c1,14,Onslow Gardens,490010600W,51.49176,-0.17887
c1,15,Gloucester Road,490015071W,51.49112,-0.18038
c1,16,Cresswell Gardens,490005754W,51.49082,-0.18434
c1,17,Bolton Gardens / Brompton Library,490004138W,51.4904,-0.18656
c1,18,Redcliffe Gardens,490011478M,51.48923,-0.19084
c1,19,Earls Court Square,490010529B,51.48924,-0.19404
c1,20,Earls Court Station,490000064C,51.49059,-0.19658
c1,21,West Cromwell Road,490014257E,51.49316,-0.20114
c1,22,Pembroke Road,490010898F,51.49465,-0.20064
c1,23,Scarsdale Villas,490011943N,51.49614,-0.19695
c1,24,Pembroke Place,490005528Q,51.49796,-0.19804
c1,25,The Design Museum,490005528X,51.49877,-0.19928
c1,26,Warwick Gardens,490003106W,51.49753,-0.20318
c1,27,Holland Rd / Kensington Olympia Stn,490010149J,51.49709,-0.20668
c1,28,Holland Gardens,490008286N,51.49882,-0.209
c1,29,Russell Gardens,490011812N,51.50066,-0.2115
c1,30,Lower Addison Gardens,490009406N,51.50211,-0.21344
c1,31,Holland Road / Upper Addison Gardens,490013928N,51.50344,-0.21523
c1,32,Shepherd's Bush Station,490000203B,51.50541,-0.21815
c1,33,White City Bus Station,490003375AP,51.50904,-0.22402
c10,1,Canada Water Bus Station,490004733B,51.49805,-0.05003
c10,2,Canada Street,490015602S,51.49846,-0.04646
c10,3,Surrey Quays Leisure Park,490013040G,51.49561,-0.0458
c10,4,Brunswick Quay,490004531E,51.49593,-0.04236
c10,5,Onega Gate,490010596E,51.49671,-0.03933
c10,6,Shipwright Road,490008899N,51.49879,-0.03608
c10,7,Bryan Road / Surrey Docks Farm,490004539E,51.50011,-0.03434
c10,8,Doubletree Docklands / Nelson Dock Pier,490012165N,51.50405,-0.03413
c10,9,Pageant Steps,490010720W,51.50634,-0.03556
c10,10,Essex House,490006641W,51.50675,-0.0386
c10,11,Edinburgh Court,490006433W,51.50592,-0.04463
c10,12,Smith Close,490012208W,51.50402,-0.04629
c10,13,Rotherhithe Station,490000195W,51.50062,-0.05201
c10,14,Rotherhithe Tunnel,490011724W,51.49949,-0.05442
c10,15,Southwark Park,490012349C,51.4988,-0.05726
c10,16,Drummond Road,490006202B,51.49825,-0.06266
c10,17,Bermondsey Station,490000021W,51.49796,-0.06494
c10,18,St James's Road,490012729W,51.49798,-0.06764
c10,19,Old Jamaica Road,490017367W,51.49818,-0.07186
c10,20,Maltby Street,490018248W,51.49782,-0.07503
c10,21,The Grange,490017366W,51.49751,-0.07832
c10,22,Bermondsey Street,490017363W,51.49806,-0.08238
c10,23,Staple Street,490017362W,51.49996,-0.0876
c10,24,Tennis Street,490017361W,51.50103,-0.09145
c10,25,Borough Station,490000026A,51.50064,-0.09393
c10,26,Inner London Crown Court,490003548B,51.4984,-0.09779
c10,27,Elephant & Castle / Newington Causeway,490000073G,51.49693,-0.09932
c10,28,London College of Communication,490009270Z,51.49525,-0.10206
c10,29,St George's Road / Imperial War Museum,490008473N,51.49645,-0.1059
c10,30,St George's Circus,490012693D,51.49853,-0.10792
c10,31,St George's Circus,490012693N1,51.49984,-0.10727
c10,32,The Old Vic,490013485N,51.50129,-0.10909
c10,33,Waterloo Station / Waterloo Road,490000254F,51.50363,-0.11175
c10,34,Waterloo Station   / York Road,490000254W,51.50353,-0.11526
c10,35,County Hall,490005646G,51.50205,-0.11658
c10,36,St Thomas' Hospital,490012954B,51.49849,-0.11726
c10,37,Lambeth Palace,490008917S,51.49529,-0.12071
c10,38,Millbank,490009881W,51.49469,-0.12652
c10,39,Page Street,490010723S,51.49417,-0.12897
c10,40,Tate Britain,490013160M,51.49202,-0.12814
c10,41,Chelsea College of Arts,490011094U,51.49016,-0.12981
c10,42,Pimlico Station,490000180J,51.48895,-0.13332
c10,43,Pimlico Academy & Library,490011004W,51.48828,-0.13734
c10,44,Alderney Street,490003179S,51.48792,-0.13961
c10,45,Winchester Street,490014504W,51.48759,-0.14229
c10,46,Westmoreland Terrace,4900013855N1,51.48908,-0.14665
c10,47,Victoria Coach Station,490014051W,51.49221,-0.14836
c10,48,Eccleston Bridge,490006404W,51.49348,-0.14728
c10,49,Victoria Station,490002139ZZ,51.49628,-0.14413
c11,1,Archway Station,490000008NW,51.5661,-0.1352
c11,2,Whittington Hospital,490014625J,51.56614,-0.13774
c11,3,Magdala Avenue / Dartmouth Park Hill,490011872W,51.56541,-0.14067
c11,4,Chester Road,490015267S,51.56292,-0.14054
c11,5,Chester Road / Highgate Library,490005132W,51.56372,-0.14322
c11,6,Brookfield Park,490004454W,51.56264,-0.14723
c11,7,Parliament Hill Fields,490015528S1,51.56066,-0.15018
c11,8,William Ellis School,490014697S,51.55955,-0.14943
c11,9,Gordon House Road,490005974S,51.55726,-0.1471
c11,10,Gordon House Road,490007308W,51.55597,-0.1479
c11,11,Gospel Oak Station,490001119W,51.55478,-0.15167
c11,12,Estelle Road,490006648W,51.55393,-0.15488
c11,13,Southampton Road / Agincourt Road,490012104W,51.55342,-0.15686
c11,14,Lawn Road,490009017N,51.55327,-0.16092
c11,15,Royal Free Hospital,490011760D,51.55395,-0.16551
c11,16,Rosslyn Hill,490011714E,51.55344,-0.16829
c11,17,Haverstock Hill / Pond Street,490015255F,51.55227,-0.1673
c11,18,Belsize Park Station,490000020L,51.55075,-0.16519
c11,19,Downside Crescent,490006180S,51.55003,-0.16387
c11,20,Upper Park Road,490013939S,51.54875,-0.16172
c11,21,England's Lane,490006591W,51.54721,-0.16023
c11,22,Primrose Gardens,490006591S,51.54604,-0.16188
c11,23,Primrose Hill Road,490011186S,51.54435,-0.16259
c11,24,Primrose Hill Road,490015529W,51.54347,-0.16313
c11,25,Elsworthy Rise,490013582W,51.54321,-0.16531
c11,26,Lower Merton Rise,490009423W,51.54277,-0.16879
c11,27,Avenue Road / Swiss Cottage Library,490003495H,51.54188,-0.17223
c11,28,Swiss Cottage Stn  /  Finchley Road,490015162L,51.54315,-0.17525
c11,29,College Crescent,490005487A,51.54485,-0.17645
c11,30,Finchley Road Station,490000082R,51.54622,-0.18039
c11,31,Fairhazel Gardens,490006713W,51.54449,-0.18405
c11,32,Priory Road,490015387W,51.54409,-0.18858
c11,33,Cleve Road,490005403W,51.54416,-0.19156
c11,34,West Hampstead Stn / Broadhurst Gdns,490012082A,51.54587,-0.19142
c11,35,West Hampstead Station,490001330N,51.54855,-0.19116
c11,36,Dennington Park Road,490006041F,51.54973,-0.1916
c11,37,West End Green,490014431N,51.5514,-0.19192
c11,38,Mill Lane,490003186W,51.55199,-0.19463
c11,39,Solent Road,490012218W,51.55192,-0.19689
c11,40,Hillfield Road,490008214W,51.55142,-0.19975
c11,41,Westbere Road,490009911W,51.55103,-0.20192
c11,42,Minster Road,490009940W,51.553,-0.20585
c11,43,Hampstead School,490009804W,51.55427,-0.20765
c11,44,Westcroft Way,490014415W,51.55676,-0.20943
c11,45,Cricklewood Lane,490015253S,51.55813,-0.21117
c11,46,Cricklewood Station,490001075P,51.55922,-0.21217
c11,47,Somerton Road,490012230N,51.5609,-0.21345
c11,48,Caney Mews,490010914N,51.56492,-0.21659
c11,49,Clitterhouse Road South,490008053N,51.56727,-0.2182
c11,50,Clitterhouse Road North,490005435N,51.56873,-0.2188
c11,51,Claremont Way,490005434N,51.57128,-0.21936
c11,52,Mapledown School,490009624V,51.57384,-0.22069
c11,53,Brent Cross Shopping Centre,490004282A,51.57564,-0.22353
c3,1,Clapham Junction Station  / Falcon Road,490009843G,51.46581,-0.1689
c3,2,Clapham Junction Station,490015060L,51.4631,-0.1698
c3,3,Strath Terrace,490012735N,51.46232,-0.17516
c3,4,Wayland Road Estate,490014323N,51.46457,-0.17712
c3,5,Wallis Close,490014139N,51.46534,-0.17755
c3,6,Hope Street / Plantation Wharf Pier,490011065W2,51.46608,-0.17917
c3,7,Chatfield Road,490005045W,51.46467,-0.18116
c3,8,Petergate,490010963W,51.4633,-0.18367
c3,9,Bridgend Road,490004326N,51.46351,-0.18667
c3,10,Wandsworth Bridge,490014185E,51.46707,-0.18881
c3,11,William Morris Way / Sainsbury's,490011918E,51.46888,-0.18645
c3,12,Glenrosa Street,490007237E,51.47076,-0.18521
c3,13,Imperial Wharf Station  / Imperial Road,490005070N,51.47323,-0.1839
c3,14,Imperial Wharf Stn  / Chelsea Harbour,490005071E,51.47555,-0.18309
c3,15,Lots Road,490019613N,51.47874,-0.18463
c3,16,Worlds End Health Centre,490009370E,51.48072,-0.18485
c3,17,Gunter Grove,490007608N,51.48171,-0.18389
c3,18,Fulham Road,490007055HL,51.48371,-0.1859
c3,19,Redcliffe Street,490011480N,51.48579,-0.18876
c3,20,Old Brompton Road,490014554N,51.48804,-0.19188
c3,21,Earls Court Square,490010529B,51.48924,-0.19404
c3,22,Earls Court Station,490000064C,51.49059,-0.19658
c3,23,Warwick Road Tesco,490014257N,51.49312,-0.20112
d3,1,Bonner Road,490003951W,51.53162,-0.05013
d3,2,Peel Grove,490013399L,51.52993,-0.05339
d3,3,Bethnal Green Station,490000022A,51.52811,-0.05544
d3,4,Wilmot Street,490014721E,51.52705,-0.05864
d3,5,Weavers Fields,490013996S,51.52526,-0.06427
d3,6,Fakruddin Street,490006720S,51.52296,-0.06409
d3,7,Underwood Road,490013905S,51.52121,-0.06401
d3,8,Royal London Hospital,490009278H,51.51755,-0.0625
d3,9,Commercial Road,490005523S1,51.51419,-0.0617
d3,10,Chapman Street,490004757C,51.51178,-0.06109
d3,11,Tobacco Dock,490013687J,51.50891,-0.05866
d3,12,Wapping Health Centre,490014209S,51.50625,-0.0585
d3,13,Wapping Station,490000251E,51.50497,-0.05547
d3,14,Monza Street,490014211E,51.50638,-0.0535
d3,15,Shadwell Basin,490011246N,51.50777,-0.05096
d3,16,King Edward Memorial Park,490008736N,51.50927,-0.05072
d3,17,Free Trade Wharf,490007010E,51.5102,-0.04623
d3,18,Cable Street,490004657N,51.51194,-0.04199
d3,19,Limehouse Station,490001180E,51.51284,-0.04024
d3,20,Lowell Street,490009403E,51.51259,-0.03471
d3,21,Salmon Lane,490011873E,51.51247,-0.03254
d3,22,Burdett Road,490009158E,51.51245,-0.02992
d3,23,Limehouse Police Station,490009159S,51.511,-0.02714
d3,24,Westferry Station,490002083A,51.50881,-0.02669
d3,25,West India Avenue,490014483C,51.50561,-0.02457
d3,26,Canary Wharf Station,490000038F,51.50547,-0.02091
d3,27,Canada Square North,490016707H,51.50511,-0.01738
d3,28,Churchill Place,490017847E,51.50454,-0.0143
d3,29,Billingsgate Market,490004005N,51.5063,-0.01069
d3,30,Baffin Way,490000804Y,51.50689,-0.00697
d3,31,East India Station,490002033Y,51.5091,-0.00258
d3,32,Leamouth Road,490000805Y,51.50981,0.0003
d3,33,Leamouth / Orchard Place,490000801X,51.50989,0.0051
d6,1,King Edward's Road,490008739S,51.53737,-0.05685
d6,2,Mare Street / Victoria Park Road,490007624S,51.53493,-0.05714
d6,3,Cambridge Heath Station,490001044P,51.53317,-0.05718
d6,4,Old Ford Road,490010555H,51.52994,-0.05598
d6,5,Bethnal Green Station,490000022A,51.52811,-0.05544
d6,6,Burnham Street,490004606K,51.52772,-0.0525
d6,7,Bonner Street,490004144E,51.52928,-0.04664
d6,8,Smart Street,490012204E,51.52989,-0.04446
d6,9,St Barnabas Church,490012633S,51.53028,-0.03965
d6,10,Arbery Road,490003352S,51.52882,-0.03822
d6,11,Lichfield Road,490013517S,51.52715,-0.03642
d6,12,Mile End Station / Bow Road,490015151H,51.52587,-0.03514
d6,13,Mile End Station,490000146A,51.52427,-0.03441
d6,14,Eric Street,490006614S,51.5207,-0.03235
d6,15,Mile End Park Leisure Centre,490003783S,51.51923,-0.03068
d6,16,St Paul's Way,490012881S,51.51778,-0.02996
d6,17,Pixley Street,490011031S,51.5149,-0.02843
d6,18,East India Dock Road,490004584S,51.51233,-0.02789
d6,19,University of Cumbria In London,490013965E,51.51146,-0.02512
d6,20,Upper North Street,490013936E,51.5109,-0.02141
d6,21,Poplar Recreation Grd / Poplar Stn,490011114BC,51.51103,-0.01786
d6,22,Chrisp Street Market / All Saints Dlr,490015270B,51.5112,-0.0149
d6,23,Poplar / All Saints Church,490011107G,51.51089,-0.01232
d6,24,Poplar High Street / Blackwall,490011111T,51.50883,-0.01078
d6,25,Aspen Way,490003459Q,51.50598,-0.0074
d6,26,Coldharbour,490005461S,51.50338,-0.00802
d6,27,Jack Dash House,490008529N,51.49964,-0.0119
d6,28,Harbour Exchange Square,490007777S,51.49935,-0.01345
d6,29,East Ferry Road,490009274S,51.49779,-0.0137
d6,30,Crossharbour Station,490002025B,51.49584,-0.01397
d6,31,Isle of Dogs Asda,490008507S,51.49487,-0.01307
d7,1,Poplar / All Saints Church,490011107G,51.51089,-0.01232
d7,2,Poplar High Street / Blackwall,490011111T,51.50883,-0.01078
d7,3,Aspen Way,490003459Q,51.50598,-0.0074
d7,4,Coldharbour,490005461S,51.50338,-0.00802
d7,5,Stewart Street,490013513S,51.499,-0.00928
d7,6,St John's Park,490012736S,51.49709,-0.00949
d7,7,Cubitt Town School,490005878S,51.49434,-0.00828
d7,8,Pier Street,490010999S,51.49231,-0.0062
d7,9,Christ Church Isle of Dogs,490007241S,51.48946,-0.0065
d7,10,Island Gardens Station,490002048Z,51.48778,-0.00972
d7,11,East Ferry Road,490006345W,51.48723,-0.01264
d7,12,Langbourne Place,490013550W,51.48764,-0.0172
d7,13,Harbinger School / Masthouse Ter. Pier,490007774N,51.48961,-0.02169
d7,14,St Edmund's School,490012438N,51.49104,-0.02367
d7,15,Crews Street,490008757N,51.49275,-0.02495
d7,16,Arnhem Wharf Primary School,490006092N,51.49458,-0.02526
d7,17,Sir John Mcdougall Gardens,490012181N,51.497,-0.02589
d7,18,Barkantine Clinic / Hutchings Street,490003602N,51.49835,-0.02599
d7,19,Byng Street,490009545N,51.50035,-0.02615
d7,20,Marsh Wall / Heron Quay,490005323N,51.50235,-0.02599
d7,21,Canary Wharf Station,490016668K,51.50287,-0.01819
d7,22,Canada Square South / Canary Wharf Stn,490000038J,51.50448,-0.01879
d7,23,Canary Wharf Station,490000038G,51.50472,-0.02105
d7,24,West India Avenue,490014483E,51.50546,-0.02518
d7,25,Westferry Circus / Canary Wharf Pier,490014457B,51.50537,-0.027
d7,26,Westferry Station,490014459B,51.50919,-0.02689
d7,27,Salter Street,490011878N,51.51009,-0.02674
d7,28,East India Dock Road,490004584N,51.51278,-0.02799
d7,29,Pixley Street,490011031N,51.51514,-0.02879
d7,30,St Paul's Way,490012881N,51.51659,-0.02957
d7,31,Ackroyd Drive,490013846N,51.51791,-0.03027
d7,32,Eric Street,490006614N,51.52121,-0.03335
d7,33,Mile End Station,490000146B,51.52375,-0.03451
d8,1,Stratford Bus Station,490012904T,51.54094,-0.00246
d8,2,Stratford High St / Carpenters Road,490004815S,51.53735,-0.00257
d8,3,Warton Road,490014249S,51.53584,-0.00458
d8,4,Abbey Lane,490003025W,51.53378,-0.00718
d8,5,Bow Flyover,490004215P,51.53031,-0.01208
d8,6,Bow Church,490004206J,51.52841,-0.01722
d8,7,St Leonard's Street,490004421R,51.52828,-0.01432
d8,8,Hancock Road,490004220S,51.528,-0.01153
d8,9,Hancock Road,490004220V,51.52674,-0.01065
d8,10,Bromley By Bow Station,490015276W,51.52428,-0.01087
d8,11,Twelvetrees Crescent,490013859S,51.52272,-0.01019
d8,12,St Leonard's Wharf,490012767S,51.5208,-0.01013
d8,13,St Leonard's Wharf,490009235S,51.5182,-0.00964
d8,14,Abbott Road,490003315I,51.51466,-0.00822
d8,15,Blackwall Tunnel,490004084D,51.51126,-0.00906
d8,16,Poplar / All Saints Church,490011107G,51.51089,-0.01232
d8,17,Poplar High Street / Blackwall,490011111T,51.50883,-0.01078
d8,18,Billingsgate Market,490004005S,51.5062,-0.01048
d8,19,Churchill Place,490017847W,51.504118,-0.014587
d8,20,Canada Square South / Canary Wharf Stn,490000038J,51.50448,-0.01879
d8,21,Canary Wharf Station,490000038G,51.50472,-0.02105
d8,22,West India Avenue,490014483D,51.50542,-0.02517
d8,23,Heron Quays,490008097E,51.503,-0.02515
d8,24,Mastmaker Road,490013428E,51.50109,-0.02202
d8,25,Admirals Way,490002074E,51.50055,-0.0194
d8,26,South Quay Station,490013217E,51.49998,-0.01413
d8,27,Harbour Exchange Square,490007777S,51.49935,-0.01345
d8,28,East Ferry Road,490009274S,51.49779,-0.0137
d8,29,Crossharbour Station,490002025B,51.49584,-0.01397
d8,30,Isle of Dogs Asda,490008507S,51.49487,-0.01307
e1,1,Clifton Road,490007441H,51.52745,-0.35135
e1,2,Brentside High School,490004300S,51.52662,-0.34189
e1,3,Kennedy Road,490008639S,51.52505,-0.34137
e1,4,Bordars Road,490013595S,51.52209,-0.3401
e1,5,Hall Drive,490007672S,51.51939,-0.33842
e1,6,Drayton Bridge Road,490006192S,51.51543,-0.33721
e1,7,Browning Avenue,490004507A,51.51598,-0.33167
e1,8,Drayton Green,490001085E,51.51669,-0.3264
e1,9,Argyle Road,490003372E,51.51653,-0.32139
e1,10,The Avenue,490004845C,51.51504,-0.3184
e1,11,St Leonard's Road,490015252E,51.51472,-0.31395
e1,12,Longfield Avenue,490009305E2,51.51493,-0.30988
e1,13,Haven Green,490007910Y,51.51524,-0.30509
e1,14,Haven Green / Ealing Broadway Stn,490007913E,51.5156,-0.30417
e10,1,Islip Manor Road,490008519N,51.54554,-0.38286
e10,2,Manor Gate,490009557N,51.5466,-0.38142
e10,3,Arnold Road,490003387N,51.54796,-0.37872
e10,4,Islip Manor Park,490008518E,51.54749,-0.37356
e10,5,Moat Farm Road,490009959C,51.54645,-0.37048
e10,6,Howden Road / Belvue Road,490018761S,51.54515,-0.36285
e10,7,Fort Road,490006950S,51.54322,-0.36486
e10,8,Belvue School,490003886S,51.54221,-0.36697
e10,9,Horseshoe Crescent,490008379E,51.53817,-0.36941
e10,10,Hotspur Road,490012210W,51.5369,-0.37058
e10,11,Elm Tree Close,490006523S,51.5357,-0.37128
e10,12,Kensington Road / Ruislip Road,490008653S,51.53388,-0.37149
e10,13,Gosling Close,490007322N,51.5328,-0.36908
e10,14,Marley Close,490009678N,51.53429,-0.36911
e10,15,Rosedene Avenue,490006822E,51.53504,-0.36698
e10,16,Marnham Crescent,490009687E,51.53504,-0.36149
e10,17,West Ridge Gardens,490014512E,51.53544,-0.35566
e10,18,East Close,490006326E,51.53549,-0.35129
e10,19,Farndale Crescent,490013451S,51.53247,-0.35169
e10,20,Greenford Police Station,490007449E,51.52926,-0.35485
e10,21,Greenford Broadway,490007446C,51.52802,-0.35408
e10,22,Clifton Road,490007441J,51.5274,-0.35076
e10,23,Greenford Avenue,490007443E,51.52738,-0.34185
e10,24,Cuckoo Avenue,490005880E,51.52772,-0.3386
e10,25,Gurnell Leisure Centre,490007609E,51.52865,-0.33154
e10,26,Ruislip Road East,490011787S,51.528,-0.32638
e10,27,Scotch Common,490011949S,51.52504,-0.32412
e10,28,Hollingbourne Gardens,490008293E,51.52143,-0.32198
e10,29,Kent Gardens,490008655E,51.52183,-0.31692
e10,30,The Knoll,490010071E,51.52157,-0.3129
e10,31,Charlbury Grove,490004993S,51.51927,-0.31061
e10,32,Eaton Rise,490006390E,51.51635,-0.30579
e10,33,Haven Green / Ealing Broadway Stn,490007913E,51.5156,-0.30417
e11,1,Clifton Road,490007441H,51.52745,-0.35135
e11,2,Brentside High School,490004300S,51.52662,-0.34189
e11,3,Kennedy Road,490008639S,51.52505,-0.34137
e11,4,Greenford Av Gifford Gardens,490015330W,51.52309,-0.34192
e11,5,Gifford Gardens,490004318W,51.52274,-0.34359
e11,6,Bridge Avenue,490003817S,51.52167,-0.34612
e11,7,Bridge Avenue,490009738W,51.52041,-0.34683
e11,8,High Lane,490012964S,51.51914,-0.34712
e11,9,High Lane / Studland Road,490012962E1,51.51914,-0.34597
e11,10,High Lane / Studland Road,490012962E2,51.51931,-0.34323
e11,11,Studland Road Hanwell,490007445W2,51.51955,-0.33946
e11,12,Bordars Walk,490015886E,51.52204,-0.33955
e11,13,Cuckoo Avenue,490016604E,51.52282,-0.33565
e11,14,Copley Close,490007832E,51.52335,-0.3337
e11,15,Castle Bar Park,490001052N,51.52272,-0.3316
e11,16,Cheyne Path,490015887S,51.52114,-0.33065
e11,17,Framfield Road,490015888S,51.51884,-0.33021
e11,18,Browning Avenue,490015889S,51.51764,-0.33138
e11,19,Drayton Bridge Road,490006192D,51.51639,-0.33114
e11,20,Drayton Green,490001085E,51.51669,-0.3264
e11,21,Sutherland Avenue,490013055S,51.51608,-0.32136
